Taxa	AGY_HRB	AGY_Overall	AGY_Taian	EH_HRB	EH_Overall	EH_SH	EH_Taian	ERN_HRB	ERN_Overall	ERN_Taian	KR_HRB	KR_Overall	KR_Taian	PH_HRB	PH_Overall	PH_SH	PH_Taian
NN14B/PHT77	1.035048017	0.936694752	0.978916436	0.582425705	0.469137626	0.449955479	0.427225272	-0.081683639	-0.040991139	0.010444274	0.444175385	0.501804888	0.540531754	0.279436724	0.253569221	0.235406865	0.270906197
PHT22/baiU8112	NA	1.870007953	1.805829322	0.619217061	0.465352623	0.453461633	0.396595787	NA	0.205397862	0.190212138	NA	0.892243499	0.977055284	0.372879254	0.35565236	0.386498474	0.378573652
PHT22/J8606	1.339085342	1.150396528	1.098838483	0.600309354	0.447123439	0.409104067	0.386462417	0.097284796	0.066964805	0.050001916	0.644303366	0.651259014	0.659804409	0.428198015	0.304829539	0.212592731	0.301575587
S22/J8606	1.427089208	1.405243265	1.626765851	0.606658811	0.454114952	0.338534683	0.495317137	0.040726492	0.060811133	0.111111212	0.778212132	0.74901426	0.75132684	0.450523742	0.323083283	0.224176893	0.322281488
S22/NN14B	1.810860806	1.528966569	1.447882321	0.655771028	0.468749279	0.425281263	0.376921166	0.027207854	0.072855983	0.147861277	0.535008551	0.569076732	0.604887853	0.38430524	0.334063096	0.312368906	0.337748719
Sg1533/NN14B	1.488820372	1.0552962	0.854053574	0.653442897	0.443067884	0.365852524	0.38137497	-0.004893582	0.031941025	0.080363464	0.404189536	0.393927625	0.36528056	0.313113754	0.259956688	0.235325123	0.264241794
Sg1533/PHT22	1.632640665	1.365373124	1.211632565	0.733471277	0.618345351	0.557364275	0.652654074	0.163894703	0.245476593	0.336840534	0.550555145	0.587875916	0.621884772	0.438735983	0.371990147	0.31923726	0.396574466
Sg1533/S22	1.777215387	1.452967818	1.253436997	0.721614389	0.576470599	0.488522137	0.60640946	0.015461022	0.061020735	0.137612163	0.755572627	0.704962204	0.67468786	0.460872416	0.383366065	0.334364053	0.38963714
T24/equn3	1.324195693	1.043195964	0.977804024	0.647364152	0.524697741	0.470433482	0.515392504	0.114753026	0.103244386	0.109759962	0.675147059	0.687817726	0.695968905	0.460262928	0.366717323	0.301979558	0.388434962
T24/zhonger02	2.279419844	1.718326246	1.414526561	0.644698232	0.501642853	0.468520244	0.423721408	0.1852771	0.158278788	0.130286493	1.151476028	0.939167146	0.775392562	0.423928368	0.295416167	0.242852415	0.256105418
IBB14/7327	1.229210227	1.09202038	1.078532125	0.347533588	0.299446887	0.256453235	0.330452934	-0.029418082	-0.051728962	-0.071959959	0.548908909	0.658172303	0.777454918	0.405122118	0.356975271	0.32092692	0.36898493
A619/LH93	2.670693079	1.685458389	1.138224169	1.079889032	0.869083313	0.882961993	0.799991071	0.23901252	0.186945768	0.149989459	1.185467521	0.952555355	0.761628529	0.676124887	0.557081082	0.554487591	0.483053775
A619/7327	2.705799017	1.78311027	1.17829619	0.674013011	0.596437017	0.681619801	0.53679141	0.150894541	0.088171208	0.038057582	1.029877534	0.989799805	0.95286582	0.689653667	0.577586179	0.564081534	0.51759702
A619/K22	2.83978449	1.9532091	1.494775276	1.263729269	0.952453898	1.006388287	0.788908607	0.236199304	0.226116116	0.216608123	1.110918869	0.945603091	0.825550974	0.857853068	0.62640558	0.536272262	0.552472284
A619/yi36	3.380189885	2.19319893	1.695852186	1.095403758	0.945914722	1.047946349	0.906641961	0.178345053	0.149385958	0.127427248	1.171029215	1.133147531	1.152912978	0.82467389	0.624556247	0.544467494	0.586965348
NS501/C521	NA	0.710028	0.798163079	NA	0.463632643	NA	0.359184124	NA	-0.073929807	-0.011363329	NA	0.516079674	0.461993609	NA	0.186852441	NA	0.214278588
NS501/A619	0.820020322	0.439207881	0.168846123	0.834313076	0.568089564	0.682133704	0.345039138	0.131528399	0.07307879	0.0246736	0.443982349	0.353667706	0.223919841	0.471646541	0.337512395	0.309220445	0.264789949
NS501/PHT69	NA	0.066038823	-0.009808877	NA	0.240241518	0.142960024	0.369155765	NA	-0.067525038	-0.063491055	NA	0.00078788	-0.030846735	NA	0.132123378	0.128235497	0.109536924
RS710/yan156	0.856851133	0.678169285	0.63237739	0.158106743	0.115464437	0.046210286	0.181156644	0.050488372	0.112412755	0.166471391	0.298931814	0.352612717	0.372416182	0.188995332	0.183417871	0.110562673	0.307663312
B7/SC30-1	2.259181469	2.04744723	1.99683013	0.834627621	0.569341136	0.710078551	0.239944915	0.006845346	-0.013966356	-0.040192755	0.645482821	0.800081889	1.006528631	0.417849141	0.359194218	0.405030129	0.314755064
B7/M101	2.542540994	2.475163787	2.619529665	0.578023419	0.504227891	0.575143274	0.440908978	0.067212963	0.042309235	0.028106416	0.946372347	1.168062288	1.616412541	0.300650583	0.267898786	0.27176645	0.285668296
B7/7327	2.737578166	2.301919653	1.885054162	0.431861864	0.293712413	0.222199934	0.272441046	0.122289391	0.110390205	0.098447152	0.914440886	1.018756152	1.196290116	0.4504041	0.381634714	0.365479039	0.390078497
B7/yan156	2.000569381	2.056872102	2.674431593	0.42116042	0.35985406	0.294802115	0.477362325	0.039761207	0.042813945	0.055609085	0.618225508	0.710184109	0.97786636	0.320613338	0.333606428	0.303611288	0.477848271
807/7327	1.163584752	1.127311048	1.221577585	0.365081214	0.305770348	0.362628536	0.221444866	0.04877021	0.107113349	0.166558697	0.414221185	0.477051222	0.521654868	0.389889749	0.369551106	0.400260375	0.351434315
807/1101	1.101209398	1.029016885	1.085793234	0.603942867	0.606343576	0.645889584	0.652492729	0.111571603	0.114315947	0.120919039	0.515452839	0.523397198	0.509346585	0.352966321	0.353285235	0.365858755	0.359854833
807/yan156	1.185602888	1.201257767	1.373141724	0.627120998	0.593318117	0.586145396	0.663467934	0.032045964	0.08500855	0.135285227	0.3295432	0.410218577	0.473503214	0.390217974	0.409409041	0.420371925	0.470015875
Lp215D/B7	3.154105622	3.256554795	3.750956926	0.590226343	0.453812436	0.323239042	0.602830966	0.166904736	0.090879528	0.026100726	1.210618037	1.39455193	1.859334529	0.3479696	0.330612828	0.282849089	0.433526896
Lp215D/807	1.609014249	1.651615935	1.845580082	0.716940099	0.541844919	0.511648138	0.48324961	0.168063729	0.131553899	0.094690639	0.767507619	0.840952502	0.964057763	0.351876341	0.312231683	0.295696407	0.323260646
1538/807	1.045929216	0.801539566	0.583435723	0.466484059	0.430343617	0.636570212	0.241007637	0.120458675	0.131635029	0.142121802	0.286351719	0.356649055	0.399371563	0.33060839	0.271778959	0.280325393	0.232829057
1538/Lp215D	1.875467267	1.69626805	1.435397126	0.604168304	0.47522119	0.43813814	0.459611703	0.060050184	0.042321238	0.043160547	0.765654021	0.936435079	1.163776174	0.297927244	0.261879905	0.194297148	0.328481297
A554/niu2-1	0.613169478	0.930754116	1.855813278	0.643401607	0.637327903	0.89144236	0.457218863	0.095852741	0.057012228	0.039176956	0.834680827	0.859355873	0.907545286	0.412606979	0.39655505	0.405255493	0.410763519
A554/1101	0.660940497	0.916274418	1.600104068	0.56536665	0.618943545	0.812766844	0.567714669	0.129667744	0.096854301	0.081680038	0.761590334	0.712118449	0.662211134	0.34363072	0.35644679	0.389110643	0.363015417
A554/yan156	0.672012647	0.922349992	1.640998481	0.640133669	0.610829628	0.720773403	0.549860065	0.153891931	0.155024245	0.153863363	0.720767122	0.682766904	0.660342182	0.409418069	0.408565862	0.387108444	0.49215132
A554/MBUB	0.373714623	0.654352315	1.586941185	0.544519937	0.47558834	0.515643614	0.461182602	0.224329739	0.208194974	0.187692201	0.552953388	0.565145894	0.595221156	0.337564037	0.340677622	0.345254718	0.386040563
A554/84-126-15-1	0.515147783	0.712205127	1.338605556	0.488880451	0.425700934	0.556820975	0.298422542	0.047426231	0.033270719	0.017071153	0.708767226	0.676684593	0.623702632	0.368765364	0.341268662	0.349520466	0.358787496
PHN37/99122	0.778742806	0.757477798	0.716669442	0.549844897	0.344178979	0.1750202	0.410990764	0.087216129	0.101147944	0.117551007	0.28238011	0.353550693	0.386493359	0.294869982	0.259413161	0.197881578	0.356295975
PHJ40/M3	1.835278742	2.124972417	2.71426504	0.459208718	0.395246068	0.289727459	0.578492953	0.040535608	0.06563894	0.099567552	0.727751551	0.902805904	1.126792686	0.300097368	0.279244849	0.192187869	0.381924561
PHJ40/2MA22	2.35418279	1.816889971	1.369223696	0.791370944	0.377702258	0.142700274	0.430860992	0.022784901	0.038180554	0.057805162	1.149013778	1.125809272	1.079921526	0.425605904	0.32400716	0.193460736	0.416673074
PHJ40/PHN37	1.594746936	1.335462132	1.33885221	0.62160197	0.285387801	-0.01074613	0.473421183	0.055248335	0.041811151	0.042106781	0.425439671	0.553882457	0.66767789	0.337000282	0.237154889	0.092343319	0.353367647
W182bn/M3	2.330139782	2.294953235	2.34307765	0.515756654	0.463082233	0.556776195	0.377822402	0.098253443	0.100331146	0.103785431	0.754731077	0.876037224	1.035086003	0.354647879	0.354287523	0.374057853	0.358284746
W182bn/SW153	1.516285478	1.033157794	0.821346133	0.522857527	0.287961889	0.228766062	0.176837131	0.021684879	0.002579271	-0.001034669	0.569561838	0.426285519	0.341813798	0.293340604	0.27155492	0.298775272	0.275451786
W182bn/shuang741	1.62710495	1.432391715	1.352970238	0.59721731	0.323339726	0.083935505	0.450687406	0.030188928	0.033107725	0.035584337	0.617497811	0.598524001	0.576054821	0.474032517	0.32445415	0.164110134	0.42251904
W182bn/PHJ40	1.619457431	1.419134968	1.413093384	0.590895671	0.377599626	0.169524975	0.530328826	0.072566752	0.070271359	0.068042975	0.527270304	0.642445644	0.764976875	0.387694452	0.322689458	0.22092676	0.403885974
Co109/chang72	2.159528392	1.975042443	1.952748905	0.734354299	0.646360809	0.638675879	0.621076762	0.107524674	0.067360778	0.03486722	0.70096015	0.764710274	0.890593352	0.511592433	0.48895556	0.479917729	0.501584378
Co109/nan21-3	1.598597121	1.728493989	2.249623004	0.592228293	0.532205037	0.575675362	0.48862961	0.160241228	0.202240477	0.223257669	1.143756693	1.073564236	1.047085559	0.410139659	0.408988703	0.420238207	0.434045361
Co109/huobai	3.509874961	2.606501799	1.931672694	0.588575703	0.519098728	0.525594639	0.510711344	0.202897083	0.161540888	0.131874645	1.372134515	1.206661689	1.186157218	0.409857521	0.397120096	0.424235148	0.401397177
Co109/shuang741	1.723186944	1.412142968	1.264597373	0.635179655	0.345119173	0.016579748	0.619235263	0.11693191	0.079470894	0.036562589	0.841092415	0.633731194	0.468880029	0.470743621	0.328880033	0.140574919	0.489187593
yun147/nan21-3	2.226161583	2.378488693	2.883628814	0.682783247	0.775988258	0.95931756	0.801583324	0.270860356	0.181803386	0.110382585	1.309361281	1.306579739	1.423539757	0.522034402	0.533558315	0.564245786	0.564203045
yun147/150-4	3.823994536	2.917324369	2.100006621	0.541428388	0.495988232	0.493732758	0.533844148	0.313424487	0.240251991	0.20195538	1.364228091	1.177338001	1.107246208	0.46453141	0.421927305	0.392024357	0.457133663
yun147/Co109	3.530763004	2.686575584	2.194416495	0.32221984	0.398802469	0.310274051	0.693563293	0.228329218	0.194797548	0.170306425	1.673705368	1.395909002	1.346364581	0.470152663	0.451564621	0.399527629	0.553444636
LH162/D15	2.012666776	1.651820577	1.52200279	0.404251596	0.309579667	0.196060637	0.395460142	0.031909191	0.062081938	0.095084349	0.477064505	0.545607211	0.64287923	0.468977887	0.381640794	0.329925293	0.38348331
LH162/SC-9	1.595687039	1.502560401	1.687442369	0.465274382	0.411461877	0.421670697	0.400180969	0.036693426	0.050674548	0.06864366	0.490792468	0.657775212	0.772987015	0.439791828	0.38367922	0.347328977	0.406115186
LH162/96201	2.28189464	1.89042811	1.715474598	0.421620922	0.296329241	0.303530096	0.191874584	0.144145589	0.156954554	0.178062323	0.722543524	0.666806467	0.606839644	0.408436749	0.330468172	0.30365815	0.321901274
LH162/PHT77	1.442701995	1.200764254	0.973813877	0.441006705	0.296799152	0.125182967	0.40072784	0.073726017	0.0832113	0.092800857	0.433956212	0.511267332	0.57097047	0.345293511	0.338097902	0.318652911	0.392957552
LH162/5707	1.697771985	1.340623987	1.093224372	0.423806637	0.357223165	0.285162139	0.430380558	0.079045286	0.060248808	0.046448524	0.483790095	0.502905291	0.501889164	0.403338901	0.346943508	0.272083816	0.412566855
zhangxi28/SC-9	2.754610992	2.188177326	1.731553491	0.598291507	0.439280198	0.340362095	0.435359903	0.054060337	0.073377965	0.096934298	0.90112674	0.837866861	0.798197153	0.43230758	0.355810533	0.272611672	0.417406372
zhangxi28/96201	3.17730333	2.445097862	1.84559788	0.639903159	0.479604154	0.4936663	0.353473357	0.170778624	0.185868411	0.204542314	1.206476713	0.996421655	0.862484866	0.445392886	0.358249342	0.321139699	0.358852834
zhangxi28/807	1.890980573	1.521436688	1.230215373	0.873606277	0.695168831	0.684226511	0.637308389	0.168607347	0.213940776	0.255960215	0.682310472	0.643036721	0.614115895	0.482703761	0.44649176	0.42537019	0.491813932
zhangxi28/shuang741	1.653981559	1.439298527	1.440073826	0.461616082	0.213946171	-0.041664014	0.436336796	0.127446217	0.143069794	0.157399645	0.488735066	0.489770038	0.512409254	0.4025441	0.258169808	0.049990865	0.477702113
zhangxi28/LH162	2.919709486	2.011296431	1.287260929	0.228879604	0.131507545	-0.049863576	0.303421645	0.078242023	0.053647154	0.038636054	0.699843732	0.678349278	0.662492255	0.354871006	0.305385062	0.210931782	0.443590513
78551S/SC24-1	1.620621244	1.911406347	2.380163171	0.628161103	0.371978148	0.181251507	0.383589053	0.021341622	0.026268767	0.036781217	0.605796033	0.787098398	0.981476439	0.334517309	0.296694202	0.243565362	0.342530823
78551S/Q1261	3.305123168	3.221393788	3.177362012	0.40854174	0.295754953	0.197661262	0.309906143	0.137543242	0.085424128	0.051027654	1.046122583	1.220491685	1.433241228	0.324416497	0.286750789	0.216811217	0.36539933
78551S/M101	2.053207148	2.415637422	3.13124644	0.514240153	0.344629458	0.208494084	0.355030205	0.126979105	0.10452179	0.092380955	0.726322556	0.997407665	1.424196752	0.315451237	0.291144252	0.226438793	0.358694462
PHR30/PHK93	0.925270825	1.107063375	1.524165355	0.464919154	0.403113981	0.311394746	0.501981413	0.017390024	0.007501668	0.005305171	0.522503095	0.640627939	0.779406339	0.267090872	0.259234537	0.217307467	0.328061615
PHR30/M101	1.502646461	1.75376282	2.254665225	0.382140159	0.374951007	0.444344982	0.346306555	0.067692244	0.079420339	0.09499225	0.705332548	0.820703543	1.015557953	0.243267315	0.242506796	0.2116963	0.301654122
PHR30/yan156	1.017143963	1.098776936	1.453276825	0.485024605	0.452832054	0.340076665	0.647865005	-0.005548733	0.024193269	0.057125312	0.436534983	0.532112716	0.645678899	0.306021934	0.330814212	0.251899324	0.502544205
PHR30/dan598	1.692167199	1.505808633	1.27758604	0.704828854	0.615272072	0.646987179	0.555400266	0.132895515	0.103584337	0.056631117	0.805091996	0.804280747	0.81818369	0.436078563	0.40524075	0.354041941	0.465356149
PHR30/78551S	1.730084912	1.872877379	2.169616585	0.768509994	0.458141078	0.160309273	0.564427989	0.084961928	0.068847839	0.061937861	0.610802765	0.765295163	0.942115055	0.367521568	0.340067146	0.237801685	0.458060913
MO113/7903E	1.102716559	1.457705768	2.369952561	0.738568242	0.670057365	0.744886114	0.618996871	0.037078145	0.110021224	0.197337926	0.356714783	0.53742389	0.775691015	0.43130809	0.400421744	0.361500443	0.472522223
PHT77/yan156	1.184401248	1.348875409	1.719944903	0.515721199	0.460497354	0.331668659	0.646496825	0.05562174	0.106801436	0.150190018	0.584637239	0.703648855	0.83764841	0.330077514	0.335978282	0.287689293	0.437955242
PHT77/HHe01	1.086912547	1.016882908	0.997813541	0.26665581	0.277251412	0.263144207	0.362130222	0.107458057	0.120348085	0.129902937	0.450528124	0.507947005	0.549001014	0.224892407	0.225960094	0.199252081	0.275848935
PHT77/PHK05	1.281495562	1.315805554	1.687651831	0.283007199	0.320610399	0.251719915	0.540176583	0.050433791	0.058612075	0.068962248	0.875413137	1.006809519	1.02806882	0.269422992	0.284471229	0.227075386	0.410994104
PHW30/MO113	1.71014196	1.615787416	1.578505846	0.467288243	0.488782447	0.419885377	0.699389226	0.011547186	0.050300279	0.100180144	0.458768679	0.564502932	0.6674001	0.274674217	0.306602393	0.26896318	0.415506266
PHW30/PHT77	1.135230804	1.124797188	1.243075777	0.424326365	0.448038041	0.46845655	0.530230281	0.03957645	0.084691531	0.124019315	0.354031685	0.44808661	0.529390125	0.2274321	0.244446165	0.219068939	0.306999296
L139/MO113	1.27493121	1.472340061	1.996364436	0.562056961	0.421856334	0.241011386	0.548416043	0.070756496	0.08170835	0.104257723	0.615039531	0.72738948	0.83102032	0.356239016	0.320052094	0.26554087	0.381694531
PHG47/PHT77	1.840650399	1.535865923	1.238545393	0.523071962	0.52493315	0.519645145	0.648024278	0.097370662	0.072074787	0.037138282	0.655024885	0.740088039	0.837913508	0.375892833	0.377558922	0.347604081	0.452963115
PHG47/L139	1.810369514	1.585845929	1.538642463	0.418902495	0.392409074	0.359515042	0.492490103	0.156780949	0.18565569	0.208558277	0.826185115	0.768432841	0.709876618	0.332333379	0.349696093	0.357551265	0.407573638
han49/1101	2.614894709	2.199387508	1.680638177	0.560635818	0.610306228	0.68280457	0.673192428	0.157939426	0.119502251	0.092800857	0.866618019	0.826682131	0.810159485	0.358885363	0.371070813	0.376683425	0.406535032
han49/SC11-1	1.816647456	1.493020908	1.222689097	0.648007085	0.643301099	0.800953052	0.552094079	0.147524854	0.155940888	0.176679888	0.677397206	0.627374301	0.607955155	0.360591941	0.361753011	0.363475031	0.398960725
han49/PHW17	1.726700206	1.489847723	1.193368626	0.448551175	0.42947054	0.486725843	0.410337166	0.287697669	0.208935084	0.105259842	0.50895162	0.526132303	0.526245523	0.33016145	0.311682659	0.297383686	0.348051095
han49/HBAI	4.045568578	3.645320665	3.02630976	1.385544043	1.069543478	0.963823971	0.926016754	0.33179386	0.33339738	0.29911138	1.376256781	1.378720816	1.310544618	0.991018263	0.728835538	0.522393581	0.715436622
han49/5707	1.87148863	1.220553599	0.624726576	0.567810634	0.501781965	0.601998613	0.389937217	0.065739422	0.024707415	-0.004585578	0.755233032	0.608922315	0.3858893	0.432967152	0.339499687	0.331047527	0.295393619
xuan6/SC11-1	1.870368107	1.588322696	1.274792687	0.50346004	0.517240503	0.698776329	0.40190692	0.139403153	0.131671626	0.121879458	0.765962808	0.668001352	0.556297855	0.323809411	0.325284209	0.369942086	0.310385131
5707/PHW17	0.90896429	0.886593323	0.999105946	0.315616754	0.282187657	0.283902733	0.301146595	-0.010850289	0.01364516	0.041767102	0.497925469	0.529224954	0.50584906	0.274337032	0.257265597	0.242421653	0.284596738
5707/H114	1.179202036	0.976317355	0.86556133	0.439429254	0.458644141	0.464385987	0.541628879	0.070191149	0.034313612	0.015747235	0.479219966	0.462299415	0.40498212	0.411646988	0.383243449	0.357813493	0.416026956
5707/L061M	2.072114968	1.561897327	1.114971861	0.52907649	0.484456309	0.583579915	0.380330154	0.105887812	0.114558216	0.120230293	0.896146341	0.720212354	0.564403735	0.450644179	0.397350421	0.365084469	0.410348279
5707/NS501	0.546749153	0.434643606	0.370383372	0.472190364	0.320021022	0.195330641	0.333453257	-0.078386792	-0.087978662	-0.088479952	0.192700984	0.186307382	0.135358739	0.201095418	0.136827042	0.068319864	0.168496303
5707/LH162	1.874117356	1.487188168	1.168214567	0.545081952	0.396631655	0.265898821	0.446771439	0.047985246	0.042002878	0.043250583	0.581720599	0.602200215	0.603397482	0.401012492	0.349432631	0.281157144	0.416993354
5707/MO113	1.44184598	1.447845578	1.543564107	0.393283198	0.344442848	0.276239355	0.429391765	0.011773646	-0.007067351	0.002850058	0.571713368	0.63428855	0.63600776	0.360596018	0.322310953	0.248284134	0.384692196
5707/PHW30	1.752113631	1.438340407	1.162378439	0.53037648	0.587555994	0.659471546	0.661329419	0.013929079	-0.000124968	-0.014794225	0.610458657	0.624822541	0.624312633	0.3524458	0.347898436	0.327449142	0.379898566
5707/han49	1.847255779	1.258658538	0.74001432	0.654875161	0.598003211	0.666286697	0.542378627	0.086796914	0.068427266	0.058184257	0.790936497	0.611352326	0.454566733	0.461165056	0.395155745	0.364785481	0.401434418
5707/xuan6	1.908577264	1.673797917	1.480725204	0.575341683	0.568663264	0.610877401	0.582998754	0.111615154	0.095698557	0.077272485	0.814630032	0.72147384	0.627787285	0.410356271	0.363693173	0.310267662	0.398740056
FBHJ/Lp215D	2.346421834	2.366204033	2.507759121	0.527695687	0.401442424	0.34945749	0.405105149	0.251260689	0.205505664	0.172131051	1.191322716	1.140027784	1.177486712	0.249704246	0.231301393	0.199820106	0.270450996
FBHJ/5707	1.621753788	1.391277071	1.230623619	0.474288724	0.425605751	0.487465206	0.369323251	0.086225897	0.062816287	0.057005366	0.731619253	0.641874094	0.57563235	0.277966413	0.255817863	0.247342653	0.263807814
CAUZHENG58/CAUCHANG72	1.615298941	1.436179581	1.241778281	0.588882368	0.568165748	0.68760961	0.424713523	0.100803329	0.118238193	0.133675322	0.654303183	0.655309795	0.649206335	0.486157035	0.470646833	0.499608533	0.441102663
B73/CAUMo17	1.301637374	1.587055535	2.066968321	0.355537382	0.350435413	0.327488079	0.349474639	0.086594694	0.12480164	0.159661869	0.817986331	0.893010468	0.992017905	0.264677288	0.264659484	0.246161317	0.276171176
